Name,Ticker,"Sub-Sector","Market Cap","Percentage Hold Reco's","No. of analysts with buy reco","Percentage Buy Reco’s","Percentage Sell Reco's","Total no. of analysts","Percentage Upside"
Futuristic Securities Ltd,FUTURSEC,"Investment Banking & Brokerage","3.85515","0","0",,"0",,
Scintilla Commercial & Credit Ltd,SCC,,"3.850666368","0","0",,"0",,
Superior Finlease Ltd,SUPERIOR,,"3.84128","0","0",,"0",,
Ramchandra Leasing and Finance Ltd,RLFL,"Diversified Financials","3.83715","0","0",,"0",,
Gujarat Metallic Coal & Coke Ltd,GMETCOAL,"Commodities Trading","3.82266994","0","0",,"0",,
Trio Mercantile And Trading Ltd,TRIOMERC,"Commodities Trading","3.804449824","0","0",,"0",,
NCC Blue Water Products Ltd,NCCBLUE,"Packaged Foods & Meats","3.7975","0","0",,"0",,
Konndor Industries Ltd,KONNDOR,,"3.7965216","0","0",,"0",,
Rajasthan Gases Ltd,RAJGASES,,"3.7777814","0","0",,"0",,
Richfield Financial Services Ltd,RFSL,"Investment Banking & Brokerage","3.7726006","0","0",,"0",,
Stanpacks India Ltd,STANPACK,"Packaging","3.712464","0","0",,"0",,
Anna Infrastructures Ltd,ANNAINFRA,"Real Estate","3.705","0","0",,"0",,
Chandni Machines Ltd,CHANDNIMACH,"Commodities Trading","3.695410785","0","0",,"0",,
Gujarat Inject Kerala Ltd,GUJINJEC,"Diversified Chemicals","3.688947","0","0",,"0",,
MPAgro Industries Ltd,MPAGI,"Fertilizers & Agro Chemicals","3.6854853899999998","0","0",,"0",,
United Textiles Ltd,UNITEDTE,"Textiles","3.669","0","0",,"0",,
Vintage Securities Ltd,VINTAGES,"Consumer Finance","3.6594664","0","0",,"0",,
Jumbo Bag Ltd,JUMBO,"Packaging","3.64255950000003","0","0",,"0",,
Sashwat Technocrats Ltd,SASHWAT,"Software Services","3.6411103700000003","0","0",,"0",,
Inertia Steel Ltd,INERTIAST,,"3.616308","0","0",,"0",,
Eureka Industries Ltd,EUREKAI,"Textiles","3.605","0","0",,"0",,
Galada Finance Ltd,GALADAFIN,"Investment Banking & Brokerage","3.6","0","0",,"0",,
Wagend Infra Venture Ltd,WAGEND,"Specialized Finance","3.5815","0","0",,"0",,
Fundviser Capital (India) Ltd,FUNDVISER,,"3.57561","0","0",,"0",,
Bharatiya Global Infomedia Ltd,BGLOBAL,"IT Services & Consulting","3.56469975","0","0",,"0",,
Vision Corporation Ltd,VISIONCO,"Movies & TV Serials","3.5546778","0","0",,"0",,
Euro Ceramics Ltd,EUROCERA,"Building Products - Ceramics","3.54685165471545","0","0",,"0",,
Mega Nirman & Industries Ltd,MNIL,"Cement","3.523396755","0","0",,"0",,
Edelweiss Nifty 50 ETF,NIFTYEES,"Equity","3.5215454999999998",,"0",,,,
Aadi Industries Ltd,AADIIND,"Stationery","3.51","0","0",,"0",,
Adishakti Loha & Ispat Ltd,ADISHAKTI,,"3.50966","0","0",,"0",,
Hi-Klass Trading and Investment Ltd,HIKLASS,,"3.4913688","0","0",,"0",,
Sab Events & Governance Now Media Ltd,SABEVENTS,"Publishing","3.4596246299999995","0","0",,"0",,
Oscar Global Ltd,OSCARGLO,"Apparel & Accessories","3.4518","0","0",,"0",,
Euro Multivision Ltd,EUROMULTI,"Technology Hardware","3.4510071049999995","0","0",,"0",,
Maruti Securities Ltd,MARUTISE,"Investment Banking & Brokerage","3.450207","0","0",,"0",,
Esha Media Research Ltd,ESHAMEDIA,"Advertising","3.4272422700000003","0","0",,"0",,
Richa Industries Ltd,RICHAIND,"Construction & Engineering","3.39735","0","0",,"0",,
Invesco India Nifty Exchange Traded Fund,IVZINNIFTY,"Equity","3.37218525","0","0",,"0",,
GCM Commodity & Derivatives Ltd,GCMCOMM,"Investment Banking & Brokerage","3.371858","0","0",,"0",,
Cindrella Financial Services Ltd,CINDRELL,"Diversified Financials","3.35712","0","0",,"0",,
Spectra Industries Ltd,SPECTRA,"Auto Parts","3.3481305","0","0",,"0",,
Shukra Bullions Ltd,SKRABUL,,"3.3452051","0","0",,"0",,
Mipco Seamless Rings Gujarat Ltd,MPCOSEMB,,"3.3446184","0","0",,"0",,
Narmada Macplast Drip Irrigation Systems Ltd,NARMP,"Agricultural & Farm Machinery","3.340406","0","0",,"0",,
Systematix Securities Ltd,SYTIXSE,"Diversified Financials","3.325","0","0",,"0",,
Kome-on Communication Ltd,KOCL,"Movies & TV Serials","3.316791647","0","0",,"0",,
Pankaj Polymers Ltd,PANKAJPO,"Packaging","3.3152522","0","0",,"0",,
Padmalaya Telefilms Ltd,PADMALAYAT,"Movies & TV Serials","3.315","0","0",,"0",,
Priya Ltd,PRIYALT,,"3.3115369","0","0",,"0",,
Patidar Buildcon Ltd,PATIDAR,"Real Estate","3.30584257","0","0",,"0",,
Rajeswari Infrastructure Ltd,RAJINFRA,"Construction & Engineering","3.3019473","0","0",,"0",,
Gravity (India) Ltd,GRAVITY,"Textiles","3.2767098","0","0",,"0",,
Shyamkamal Investments Ltd,SHYMINV,,"3.27455","0","0",,"0",,
Mahalaxmi Seamless Ltd,MAHALXSE,"Iron & Steel","3.274468","0","0",,"0",,
R J Biotech Ltd,RJBIOTECH,"Seeds","3.266322","0","0",,"0",,
Union Quality Plastics Ltd,UNQTYMI,"Plastic Products","3.266115","0","0",,"0",,
Jainco Projects (India) Ltd,JAINCO,"Consumer Finance","3.26","0","0",,"0",,
iStreet Network Ltd,ISTRNETWK,"Retail - Online","3.2589","0","0",,"0",,
Talwalkars Healthclubs Ltd,TALWGYM,"Wellness Services","3.2576498217727696","0","0",,"0",,
Ozone World Ltd,VASUDHAGAM,,"3.2404238640000003","0","0",,"0",,
Arcee Industries Ltd,ARCEEIN,"Plastic Products","3.211735625","0","0",,"0",,
Taparia Tools Ltd,TAPARIA,"Industrial Machinery","3.1875375","0","0",,"0",,
Prashant India Ltd,PRSNTIN,"Textiles","3.1638759210000003","0","0",,"0",,
Nippon India ETF Dividend Opportunities,DIVOPPBEES,"Equity","3.13730683","0","0",,"0",,
Confidence Finance and Trading Ltd,CONFINT,"Investment Banking & Brokerage","3.1365","0","0",,"0",,
Shri Kalyan Holdings Ltd,SHKALYN,"Investment Banking & Brokerage","3.12380011187857","0","0",,"0",,
Suryo Foods and Industries Ltd,SURFI,"Packaged Foods & Meats","3.11652","0","0",,"0",,
Standard Shoe Sole and Mould (India) Ltd,STDSHOE,"Commodity Chemicals","3.1089","0","0",,"0",,
Suncity Synthetics Ltd,SUNCITYSY,"Textiles","3.1010166","0","0",,"0",,
Gangotri Textiles Ltd,GANGOTRI,"Apparel & Accessories","3.09839023","0","0",,"0",,
GB Global Ltd,GBGLOBAL,"Textiles","3.08229435","0","0",,"0",,
International Data Management Ltd,IDM,"IT Services & Consulting","3.08","0","0",,"0",,
Source Industries (India) Ltd,SOURCEIND,"Textiles","3.0788397","0","0",,"0",,
Elango Industries Ltd,ELANGO,"Power Infrastructure","3.0719605","0","0",,"0",,
IMP Powers Ltd,INDLMETER,"Heavy Electrical Equipments","3.0659798649999996","0","0",,"0",,
N2N Technologies Ltd,NNTL,,"3.063437481","0","0",,"0",,
Tiaan Consumer Ltd,TIAANC,"Pharmaceuticals","3.06016647","0","0",,"0",,
Mahasagar Travels Ltd,MHSGRMS,"Tour & Travel Services","3.0589015","0","0",,"0",,
Karnimata Cold Storage Ltd,KCSL,"Logistics","3.05273820557929","0","0",,"0",,
Aananda Lakshmi Spinning Mills Ltd,AANANDALAK,"Textiles","3.04786417","0","0",,"0",,
Capfin India Ltd,CAPFIN,"Specialized Finance","3.0079350000000002","0","0",,"0",,
Rahul Merchandising Ltd,RAHME,"Textiles","3.006486","0","0",,"0",,
Pioneer Agro Extracts Ltd,PIONAGR,"Packaged Foods & Meats","3.0022839","0","0",,"0",,
Kovalam Investment and Trading Co Ltd,ZKOVALIN,"Investment Banking & Brokerage","2.993388244","0","0",,"0",,
Innovative Ideals and Services (India) Ltd,INNOVATIVE,"Technology Hardware","2.992984447","0","0",,"0",,
Williamson Financial Services Ltd,WILLIMFI,,"2.992570688","0","0",,"0",,
Dharani Finance Ltd,DHARFIN,"Diversified Financials","2.946696","0","0",,"0",,
S R Industries Ltd,SRIND,"Footwear","2.911678","0","0",,"0",,
Ambitious Plastomac Company Ltd,AMBIT,,"2.905","0","0",,"0",,
Melstar Information Technologies Ltd,MELSTAR,"IT Services & Consulting","2.8566278","0","0",,"0",,
Rubra Medicaments Ltd,CHECKPOINT,"Pharmaceuticals","2.83770036825358","0","0",,"0",,
Kanel Industries Ltd,KANELIND,"Packaged Foods & Meats","2.8355157600000003","0","0",,"0",,
Gopal Iron and Steels Company (Gujarat) Ltd,GOPAIST,"Iron & Steel","2.8322496","0","0",,"0",,
Beeyu Overseas Ltd,BEEYU,"Tea & Coffee","2.8141491469999997","0","0",,"0",,
Ortel Communications Ltd,ORTEL,"Cable & D2H","2.797574655","0","0",,"0",,
IDFC NIFTY ETF,IDFNIFTYET,"Equity","2.786231955","0","0",,"0",,
Sea TV Network Ltd,SEATV,"TV Channels & Broadcasters","2.77662","0","0",,"0",,
Ind Agiv Commerce Ltd,INDAGIV,"Technology Hardware","2.744","0","0",,"0",,
Tricom Fruit Products Ltd,TRICOMFRU,,"2.73044915","0","0",,"0",,
Kinetic Trust Ltd,KINETRU,"Investment Banking & Brokerage","2.6959361623751303","0","0",,"0",,
SPV Global Trading Ltd,SPVGLOBAL,"Investment Banking & Brokerage","2.69565333333333","0","0",,"0",,
SVA India Ltd,SVAINDIA,"Commodities Trading","2.6850138","0","0",,"0",,
Shivansh Finserve Ltd,SHIVA,"Investment Banking & Brokerage","2.6832","0","0",,"0",,
Jet infraventure Ltd,JETINFRA,"Real Estate","2.680784","0","0",,"0",,
Desh Rakshak Aushdhalaya Ltd,DESHRAK,"Pharmaceuticals","2.6674327239999998","0","0",,"0",,
Hit Kit Global Solutions Ltd,HITKITGLO,"FMCG - Foods","2.664","0","0",,"0",,
Krishna Filament Industries Ltd,KRIFILIND,,"2.647342","0","0",,"0",,
Purohit Construction Ltd,PUROHITCON,"Construction & Engineering","2.6389544","0","0",,"0",,
Asian Food Products Ltd,ASIAN FOOD,,"2.6123625","0","0",,"0",,
Diksha Greens Ltd,DGL,"Wood Products","2.59509727","0","0",,"0",,
Radhagobind Commercial Ltd,RCL,"Apparel & Accessories","2.592","0","0",,"0",,
Ekam Leasing and Finance Co Ltd,EKAMLEA,"Investment Banking & Brokerage","2.574","0","0",,"0",,
T Spiritual World Ltd,TSPIRITUAL,"Commodities Trading","2.560256","0","0",,"0",,
BMB Music and Magnetics Ltd,BMBMUMG,"Movies & TV Serials","2.5571934","0","0",,"0",,
Continental Controls Ltd,CONTICON,"Electrical Components & Equipments","2.5568424960000002","0","0",,"0",,
Vallabh Steels Ltd,VALLABHSQ,"Building Products - Pipes","2.54925","0","0",,"0",,
Quintegra Solutions Ltd,QUINTEGRA,"Software Services","2.54731385","0","0",,"0",,
Aryan Share & Stock Brokers Ltd,ARYAN,"Investment Banking & Brokerage","2.51476932492809","0","0",,"0",,
Saptak Chem and Business Ltd,SCBL,"Fertilizers & Agro Chemicals","2.511351648","0","0",,"0",,
Gaekwar Mills Ltd,ZGAEKWAR,"Textiles","2.51","0","0",,"0",,
Adjia Technologies Ltd,ADJIA,,"2.50914","0","0",,"0",,
G D L Leasing and Finance Ltd,GDL LEASING,"Diversified Financials","2.50595422912424","0","0",,"0",,
Integrated Proteins Ltd,INTEGFD,"Packaged Foods & Meats","2.5020116","0","0",,"0",,
Abhishek Infraventures Ltd,ABHIINFRA,"Construction & Engineering","2.499255","0","0",,"0",,
Kiran Syntex Ltd,KIRANSY-B,"Textiles","2.4819416","0","0",,"0",,
Kabra Drugs Ltd,KABRADG,"Pharmaceuticals","2.479559","0","0",,"0",,
Manor Estates and Industries Ltd,KARANWO,"Textiles","2.462265","0","0",,"0",,
Shiva Suitings Ltd,SHIV.SUIT,"Textiles","2.4046626449999997","0","0",,"0",,
Bridge Securities Ltd,BRIDGESE,"Investment Banking & Brokerage","2.3898843","0","0",,"0",,
Purple Entertainment Ltd,PURPLE,"Movies & TV Serials","2.377640375","0","0",,"0",,
Machhar Industries Ltd,MACIND,,"2.368548602","0","0",,"0",,
SSPN Finance Ltd,SSPNFIN,"Diversified Financials","2.3627136","0","0",,"0",,
Nikki Global Finance Ltd,NIKKIGL,"Diversified Financials","2.359593","0","0",,"0",,
Jaihind Projects Ltd,JAIHINDPRO,"Construction & Engineering","2.3417863199999998",,,,,,
Encode Packaging India Ltd,ENCODE,,"2.301033","0","0",,"0",,
Euro Asia Exports Ltd,EUROASIA,"Commodities Trading","2.2700536","0","0",,"0",,
Hindusthan Udyog Ltd,ZHINUDYP,"Industrial Machinery","2.2678451","0","0",,"0",,
Indra Industries Ltd,INDRAIND,,"2.2669745","0","0",,"0",,
Classic Leasing & Finance Ltd,CLFL,"Diversified Financials","2.265151","0","0",,"0",,
Saffron Industries Ltd,SAFFRON,"Paper Products","2.2489676","0","0",,"0",,
Brijlaxmi Leasing and Finance Ltd,BRIJLEAS,"Investment Banking & Brokerage","2.248103","0","0",,"0",,
Motilal Oswal Nifty 200 Momentum 30 ETF,MOMOMENTUM,"Equity","2.209998054","0","0",,"0",,
Adarsh Mercantile Ltd,ADARSH,"Commodities Trading","2.208675","0","0",,"0",,
RSC International Ltd,RSCINT,"Textiles","2.2021351","0","0",,"0",,
Ashiana Agro Industries Ltd,ASHAI,"Investment Banking & Brokerage","2.185","0","0",,"0",,
Carnation Industries Ltd,CARNATIN,"Iron & Steel","2.18492512","0","0",,"0",,
Brilliant Portfolios Ltd,BRIPORT,"Investment Banking & Brokerage","2.1650564","0","0",,"0",,
Jayabharat Credit Ltd,JAYBHCR,"Specialized Finance","2.13","0","0",,"0",,
Planter's Polysacks Ltd,ZPPOLYSA,"Plastic Products","2.1231","0","0",,"0",,
Chambal Breweries and Distilleries Ltd,CHMBBRW,"Alcoholic Beverages","2.09685224","0","0",,"0",,
Jauss Polymers Ltd,JAUSPOL,"Packaging","2.0907599","0","0",,"0",,
Indian Bright Steel Co Ltd,IBRIGST,"Iron & Steel","2.074","0","0",,"0",,
RKD Agri & Retail Ltd,RKDAGRRTL,,"2.0736","0","0",,"0",,
Mideast Portfolio Management Ltd,MIDEASTP,"Investment Banking & Brokerage","2.07236","0","0",,"0",,
Madhur Industries Ltd,MADHURIND,"Packaged Foods & Meats","2.06136","0","0",,"0",,
Scan Projects Ltd,SCANPRO,"Industrial Machinery","2.0601561","0","0",,"0",,
Mudra Financial Services Ltd,MUDRA,"Diversified Financials","2.0541","0","0",,"0",,
Shelter Infra Projects Ltd,SIPL,"Construction & Engineering","2.052842575","0","0",,"0",,
Regency Trust Ltd,REGTRUS,"Investment Banking & Brokerage","2.01","0","0",,"0",,
Fischer Chemic Ltd,FISCHER,"Commodity Chemicals","1.9995","0","0",,"0",,
Linaks Micro Electronics Ltd,LINAKS,"Electrical Components & Equipments","1.9935595","0","0",,"0",,
EMA India Ltd,EMAINDIA,"Auto Parts","1.9899","0","0",,"0",,
Shamrock Industrial Company Ltd,SHAMROIN,"Pharmaceuticals","1.9813711100000002","0","0",,"0",,
Id Info Business Services Ltd,IDINFO,"IT Services & Consulting","1.98125","0","0",,"0",,
Sagar Systech Ltd,SAGARSYST,"Software Services","1.976","0","0",,"0",,
Powerful Technologies Ltd,POWERFUL,"Power Transmission & Distribution","1.95423462","0","0",,"0",,
GSL Securities Ltd,GSLSEC,"Diversified Financials","1.89475","0","0",,"0",,
High Street Filatex Ltd,HIGHSTREE,"Textiles","1.876947","0","0",,"0",,
Justride Enterprises Ltd,JRELTD,"Cycles","1.8694400399999997","0","0",,"0",,
Ishaan Infrastructures and Shelters Ltd,IISL,,"1.812888","0","0",,"0",,
Natura Hue Chem Ltd,NATHUEC,"Ports","1.8073508","0","0",,"0",,
Hanman Fit Ltd,HANMAN,"Wellness Services","1.806","0","0",,"0",,
MaxAlert Systems Ltd,MASL,"Building Products - Granite","1.803102","0","0",,"0",,
Goldcoin Health Foods Ltd,GOLDCOINHF,"Packaged Foods & Meats","1.80054","0","0",,"0",,
Anand Projects Ltd,ANANDPROJ,"Construction & Engineering","1.7938368","0","0",,"0",,
Edelweiss ETF-Nifty Bank,EBANK,"Equity","1.7649299939999998","0","0",,"0",,
JLA Infraville Shoppers Ltd,JSHL,,"1.7523","0","0",,"0",,
Ashoka Refineries Ltd,ASHOKRE,"Oil & Gas - Refining & Marketing","1.7281652","0","0",,"0",,
Sree Jayalakshmi Autospin Ltd,SREEJAYA,"Commodities Trading","1.7151506","0","0",,"0",,
AAR Shyam India Investment Company Ltd,AARSHYAM,"Investment Banking & Brokerage","1.704","0","0",,"0",,
Rajvir Industries Ltd,RAJVIR,"Textiles","1.6778412","0","0",,"0",,
Ahimsa Industries Ltd,AHIMSA,"Plastic Products","1.63944","0","0",,"0",,
Galada Power and Telecommunication Ltd,GALADA,"Electrical Components & Equipments","1.6253039599999999","0","0",,"0",,
IDream Film Infrastructure Company Ltd,SOFTBPO,"Movies & TV Serials","1.61475","0","0",,"0",,
CES Ltd,CESL,"IT Services & Consulting","1.6016","0","0",,"0",,
Padmanabh Industries Ltd,PADMAIND,"Diversified Chemicals","1.5983825","0","0",,"0",,
Chandrima Mercantiles Ltd,CHANDRIMA,"Precious Metals, Jewellery & Watches","1.5434874","0","0",,"0",,
Pagaria Energy Ltd,WOMENNET,"Commodities Trading","1.5223845","0","0",,"0",,
Charms Industries Ltd,CHARMS,"Consumer Finance","1.5151509","0","0",,"0",,
Integra Switchgear Ltd,INTEGSW,,"1.5013136","0","0",,"0",,
Ganesh Holdings Ltd,GANHOLD,"Investment Banking & Brokerage","1.468935","0","0",,"0",,
Sheraton Properties and Finance Ltd,ZSHERAPR,"Real Estate","1.3824","0","0",,"0",,
Valley Magnesite Company Ltd,VALLEY,"Conglomerates","1.37832452449136","0","0",,"0",,
Indo Credit Capital Ltd,INDOCRED,"Investment Banking & Brokerage","1.36645394737486","0","0",,"0",,
Sindu Valley Technologies Ltd,SINDUVA,"Business Support Services","1.3188","0","0",,"0",,
TMT (India) Ltd,TMTIND-B1,"Agro Products","1.3177108","0","0",,"0",,
Elitecon International Ltd,ELITECON,"Investment Banking & Brokerage","1.2705","0","0",,"0",,
Indoworth Holdings Ltd,UNIWSEC,"Commodities Trading","1.251024","0","0",,"0",,
Transglobe Foods Ltd,TRANSFD,"FMCG - Foods","1.15916","0","0",,"0",,
Hind Commerce Ltd,HCLTD,"Commodities Trading","1.143","0","0",,"0",,
Fourth Generation Information Systems Ltd,4THGEN,"IT Services & Consulting","1.1147","0","0",,"0",,
Bansal Multiflex Ltd,BANSAL,"Textiles","1.07332110240038","0","0",,"0",,
Shaw Construction Pvt Ltd,SHAHCON,"Construction & Engineering","0.93283125","0","0",,"0",,
Speedage Commercials Ltd,ZSPEEDCO,"Diversified Chemicals","0.9290310328456151","0","0",,"0",,
Gold Rock Investments Ltd,ZGOLDINV,"Investment Banking & Brokerage","0.8646065734654229","0","0",,"0",,
Surbhi Industries Ltd,SURBHIN,"Textiles","0.8559126","0","0",,"0",,
Kuber Udyog Ltd,KUBERJI,"Specialty Chemicals","0.793023","0","0",,"0",,
Kedia Construction Co Ltd,KEDIACN,"Business Support Services","0.733499999999997","0","0",,"0",,
Suryakrupa Finance Ltd,SURYAKR,"Consumer Finance","0.633","0","0",,"0",,
ICICI Prudential Nifty 200 Momentum 30 ETF,ICICIMOM30,"Equity","0.6286160439999999","0","0",,"0",,
Silveroak Commercials Ltd,SILVERO,"Construction & Engineering","0.5995","0","0",,"0",,
M Lakhamsi Industries Ltd,MLINDLTD,"Business Support Services","0.552048","0","0",,"0",,
Ontic Finserve Ltd,ONTIC,,"0.5490183","0","0",,"0",,
Ridhi Synthetics Ltd,RIDHISYN,"Real Estate","0.494022","0","0",,"0",,
Yash Trading and Finance Ltd,YASTF,"Specialized Finance","0.45276","0","0",,"0",,
India Radiators Ltd,INRADIA,"Auto Parts","0.4005","0","0",,"0",,
Indsoya Ltd,INDSOYA,,"0.382","0","0",,"0",,
Magnanimous Trade & Finance Ltd,MAGANTR,"Investment Banking & Brokerage","0.365363712","0","0",,"0",,
Sagar Soya Products Ltd,SAGRSOY-B,,"0.356952479999997","0","0",,"0",,
Sunrise Industrial Traders Ltd,SUNRINV,"Diversified Financials","0.356785","0","0",,"0",,
Nirbhay Colours India Ltd,PARTIND,"Textiles","0.334999999999998","0","0",,"0",,
Jupiter Industries and Leasing Ltd,JPTRLES,"Specialized Finance","0.314","0","0",,"0",,
Sobhaygya Mercantile Ltd,SOBME,"Diversified Financials","0.27816","0","0",,"0",,
People's Investment Ltd,PEOPLIN,"Diversified Financials","0.26775362903225397","0","0",,"0",,
Purity Flexpack Ltd,PURITY,"Plastic Products","0.218973599999998","0","0",,"0",,
Varun Mercantile Ltd,VARUNME,"Commodities Trading","0.205176","0","0",,"0",,
Coromandel Agro Products and Oils Ltd,CORAGRO,"Agro Products","0.20382","0","0",,"0",,
Mirch Technologies (India) Ltd,MIRCH,"Industrial Machinery","0.176","0","0",,"0",,
Southern Gas Ltd,ZSOUTGAS,"Gas Distribution","0.1611","0","0",,"0",,
Kusam Electrical Industries Ltd,KUSUMEL,"Electrical Components & Equipments","0.124319999999998","0","0",,"0",,
Swastik Safe Deposit and Investments Ltd,ZSWASTSA,"Diversified Financials","0.12192","0","0",,"0",,
Pervasive Commodities Ltd,PERVASIVE,"Electrical Components & Equipments","0.114264","0","0",,"0",,
Viksit Engineering Ltd,VIKSHEN,"Iron & Steel","0.105825","0","0",,"0",,
Anshuni Commercials Ltd,ANSHNCO,"Precious Metals, Jewellery & Watches","0.10032","0","0",,"0",,
Mrugesh Trading Ltd,MRUTR,"Diversified Financials","0.09788460406240719","0","0",,"0",,
Hindustan Housing Company Ltd,ZHINDHSG,"Business Support Services","0.089298","0","0",,"0",,
Western Ministil Ltd,WMINIMT,"Iron & Steel","0.08628744","0","0",,"0",,
Megh Mayur Infra Ltd,TRANOCE,,"0.0819","0","0",,"0",,
PH Trading Ltd,PHTRADING,"Diversified Chemicals","0.0816","0","0",,"0",,
Mercury Trade Links Ltd,MERCTRD,"Investment Banking & Brokerage","0.076725000000003","0","0",,"0",,
Elcid Investments Ltd,ELCIDIN,"Investment Banking & Brokerage","0.0642","0","0",,"0",,
Antariksh Industries Ltd,ANTARIKSH,"Real Estate","0.0268","0","0",,"0",,
Whitehall Commercial Company Ltd,WHITHAL,,"0.000498","0","0",,"0",,
BHARAT Bond ETF-April 2031-Growth,EBBETF0431,"Debt","0","0","0",,"0",,
BHARAT Bond ETF-April 2025-Growth,EBBETF0425,"Debt","0","0","0",,"0",,
HDFC Banking ETF,HDFCNIFBAN,"Equity","0","0","0",,"0",,
ICICI Prudential Private Banks ETF,ICICIBANKP,"Equity","0","0","0",,"0",,
ICICI Prudential Midcap 150 ETF,ICICIM150,"Equity","0","0","0",,"0",,
ICICI Prudential Alpha Low Vol 30 ETF,ICICIALPLV,"Equity","0","0","0",,"0",,
ICICI Prudential IT ETF,ICICITECH,"Equity","0","0","0",,"0",,
ICICI Prudential S&P BSE 500 ETF,ICICI500,"Equity","0","0","0",,"0",,
ICICI Prudential Nifty Bank ETF,ICICIBANKN,"Equity","0","0","0",,"0",,
Kotak NV 20 ETF,KOTAKNV20,"Equity","0","0","0",,"0",,
Indokem Ltd,INDOKEM,"Specialty Chemicals","0","0","0",,"0",,
LIC MF ETF-Nifty 100,LICNFNHGP,"Equity","0","0","0",,"0",,
Lakshmi Electrical Control Systems Ltd,LAKSELEC,"Electrical Components & Equipments","0","0","0",,"0",,
LIC MF ETF-Nifty 50,LICNETFN50,"Equity","0","0","0",,"0",,
Mirae Asset Nifty Next 50 ETF,MANXT50,"Equity","0","0","0",,"0",,
Tata Nifty Exchange Traded Fund,NETF,"Equity","0","0","0",,"0",,
Tata Nifty Private Bank Exchange Traded Fund,NPBET,"Equity","0","0","0",,"0",,
UTI-Nifty Exchange Traded Fund,UTINIFTETF,"Equity","0","0","0",,"0",,
Data Infrastructure Trust,DATAINFRA,,"0",,"0",,,,
SBI-ETF Sensex Next 50,SETFSN50,"Equity","0","0","0",,"0",,
IDFC Sensex ETF,IDFSENSEXE,"Equity","0","0","0",,"0",,
SBI-ETF BSE 100,SETFBSE100,"Equity","0","0","0",,"0",,
Nippon India ETF Sensex,SENSEXBEES,"Equity","0","0","0",,"0",,
SBI-ETF SENSEX,SBISENSEX,"Equity","0","0","0",,"0",,
SBI ETF Private Bank,SBIETFPB,"Equity","0","0","0",,"0",,
SBI ETF IT,SBIETFIT,"Equity","0","0","0",,"0",,
Axis Banking ETF,AXISBNKETF,"Equity","0","0","0",,"0",,
Nippon India ETF Nifty CPSE Bd Plus SDL-2024 Mat,SDL24BEES,"Debt","0","0","0",,"0",,
Mirae Asset ESG Sector Leaders ETF,MAESGETF,"Equity","0","0","0",,"0",,
